127.0.0.1 - - [23/Mar/2020:06:39:25 +1100] "GET /web/index.php HTTP/1.1" 200 8381
127.0.0.1 - - [23/Mar/2020:06:39:25 +1100] "GET /web/index.php?r=debug%2Fdefault%2Ftoolbar&tag=5e77beed777ec HTTP/1.1" 200 3935
127.0.0.1 - - [23/Mar/2020:06:39:45 +1100] "GET /web/index.php?r=site%2Fabout HTTP/1.1" 200 8085
127.0.0.1 - - [23/Mar/2020:06:39:45 +1100] "GET /web/index.php?r=debug%2Fdefault%2Ftoolbar&tag=5e77bf018c30f HTTP/1.1" 200 3936
127.0.0.1 - - [23/Mar/2020:06:39:49 +1100] "GET /web/index.php HTTP/1.1" 200 8380
127.0.0.1 - - [23/Mar/2020:06:39:49 +1100] "GET /web/index.php?r=debug%2Fdefault%2Ftoolbar&tag=5e77bf054cdce HTTP/1.1" 200 3936
127.0.0.1 - - [23/Mar/2020:06:40:00 +1100] "POST /web/index.php?r=site%2Flogout HTTP/1.1" 302 713
127.0.0.1 - - [23/Mar/2020:06:40:00 +1100] "GET /web/index.php HTTP/1.1" 200 8036
127.0.0.1 - - [23/Mar/2020:06:40:00 +1100] "GET /web/index.php?r=debug%2Fdefault%2Ftoolbar&tag=5e77bf105f944 HTTP/1.1" 200 3648
127.0.0.1 - - [23/Mar/2020:06:40:01 +1100] "GET /web/index.php?r=site%2Flogin HTTP/1.1" 200 8324
127.0.0.1 - - [23/Mar/2020:06:40:01 +1100] "GET /web/assets/83ff2020/yii.validation.js HTTP/1.1" 200 3364
127.0.0.1 - - [23/Mar/2020:06:40:01 +1100] "GET /web/assets/83ff2020/yii.activeForm.js HTTP/1.1" 200 7507
127.0.0.1 - - [23/Mar/2020:06:40:01 +1100] "GET /web/index.php?r=debug%2Fdefault%2Ftoolbar&tag=5e77bf11e1132 HTTP/1.1" 200 3652
127.0.0.1 - - [23/Mar/2020:06:40:22 +1100] "GET /web/index.php HTTP/1.1" 200 8036
127.0.0.1 - - [23/Mar/2020:06:40:22 +1100] "GET /web/index.php?r=debug%2Fdefault%2Ftoolbar&tag=5e77bf26d7f17 HTTP/1.1" 200 3648
127.0.0.1 - - [23/Mar/2020:06:40:24 +1100] "GET /web/index.php?r=site%2Fcontact HTTP/1.1" 500 121721
127.0.0.1 - - [23/Mar/2020:06:40:24 +1100] "GET /web/index.php?r=debug%2Fdefault%2Ftoolbar&tag=5e77bf28ac829 HTTP/1.1" 200 3717
127.0.0.1 - - [23/Mar/2020:06:40:26 +1100] "GET /web/index.php HTTP/1.1" 200 8033
127.0.0.1 - - [23/Mar/2020:06:40:27 +1100] "GET /web/index.php?r=debug%2Fdefault%2Ftoolbar&tag=5e77bf2af296e HTTP/1.1" 200 3647
127.0.0.1 - - [23/Mar/2020:06:43:21 +1100] "GET / HTTP/1.1" 200 1072
127.0.0.1 - - [23/Mar/2020:06:45:17 +1100] "GET / HTTP/1.1" 200 1072
127.0.0.1 - - [23/Mar/2020:06:45:26 +1100] "GET / HTTP/1.1" 200 1072
127.0.0.1 - - [23/Mar/2020:06:45:32 +1100] "GET /favicon.ico HTTP/1.1" 404 486
127.0.0.1 - - [23/Mar/2020:06:45:35 +1100] "GET /web/ HTTP/1.1" 200 8035
127.0.0.1 - - [23/Mar/2020:06:45:35 +1100] "GET /web/index.php?r=debug%2Fdefault%2Ftoolbar&tag=5e77c05f65d14 HTTP/1.1" 200 3660
127.0.0.1 - - [23/Mar/2020:06:45:35 +1100] "GET /web/index.php HTTP/1.1" 200 8034
127.0.0.1 - - [23/Mar/2020:06:45:35 +1100] "GET /web/index.php?r=debug%2Fdefault%2Ftoolbar&tag=5e77c05f9cbe1 HTTP/1.1" 200 3659
127.0.0.1 - - [23/Mar/2020:06:48:53 +1100] "GET /web/ HTTP/1.1" 200 8371
127.0.0.1 - - [23/Mar/2020:06:48:53 +1100] "GET /uploads/carousel/img1.jpg HTTP/1.1" 404 485
127.0.0.1 - - [23/Mar/2020:06:48:53 +1100] "GET /uploads/carousel/img2.jpg HTTP/1.1" 404 486
127.0.0.1 - - [23/Mar/2020:06:48:53 +1100] "GET /uploads/carousel/img3.jpg HTTP/1.1" 404 486
127.0.0.1 - - [23/Mar/2020:06:48:53 +1100] "GET /web/index.php?r=debug%2Fdefault%2Ftoolbar&tag=5e77c125a88b0 HTTP/1.1" 200 3660
127.0.0.1 - - [23/Mar/2020:06:48:53 +1100] "GET /web/assets/a8692084/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18290
127.0.0.1 - - [23/Mar/2020:06:49:05 +1100] "GET /article/link/1 HTTP/1.1" 404 486
127.0.0.1 - - [23/Mar/2020:06:49:07 +1100] "GET /web/ HTTP/1.1" 200 8368
127.0.0.1 - - [23/Mar/2020:06:49:07 +1100] "GET /web/index.php?r=debug%2Fdefault%2Ftoolbar&tag=5e77c13349ad4 HTTP/1.1" 200 3659
127.0.0.1 - - [23/Mar/2020:07:08:52 +1100] "GET /web/ HTTP/1.1" 500 100890
127.0.0.1 - - [23/Mar/2020:07:08:53 +1100] "GET /web/index.php?r=debug%2Fdefault%2Ftoolbar&tag=5e77c5d4dfab2 HTTP/1.1" 200 3674
127.0.0.1 - - [23/Mar/2020:07:09:51 +1100] "GET /web/ HTTP/1.1" 500 100894
